"","q1AgeBeginCoding","q2Age","q3Gender","q4Education","q5DegreeFocus","q8JobLevel","q9CurrentRole","q10Industry","q24VimorEmacs"
"3304","4","4","1","5","2",4,"3","12","1"
"3305","2","3","1","5","1",4,"4","14","1"
"3306","3","4","1","7","2",5,"9","14","1"
"3307","6","5","1","5","1",1,"1","14","2"
"3308","3","4","1","6","1",5,"4","7","1"
"3309","3","4","1","5","2",4,"9","5","2"
"3310","2","4","1","7","1",1,"18","4","2"
"3311","4","6","2","7","2",5,"9","14","2"
"3312","4","4","1","5","1",4,"4","10","2"
"3313","2","4","1","7","1",5,"4","5","1"
"3314","2","4","1","5","1",7,"11","5","1"
"3315","3","3","1","5","2",2,"9","5","1"
"3316","1","4","1","5","1",3,"2","14","2"
"3317","2","4","2","7","1",5,"2","14","1"
"3318","2","4","1","7","1",5,"9","10","1"
"3319","1","5","1","5","1",5,"9","10","1"
"3320","2","3","1","5","1",4,"4","2","1"
"3321","3","4","1","5","1",5,"3","12","1"
"3322","3","3","1","5","1",4,"9","5","1"
"3323","2","3","1","5","1",4,"9","14","1"
"3324","4","3","1","5","2",4,"3","14","1"
"3325","2","3","1","5","1",1,"4","5","1"
"3326","2","4","1","7","2",5,"9","5","1"
"3327","4","4","1","6","1",1,"18","4","2"
"3328","3","4","1","5","2",5,"17","5","1"
"3329","3","5","2","7","1",5,"4","10","2"
"3330","3","4","2","5","1",5,"10","2","1"
"3331","3","3","1","6","1",4,"4","5","1"
"3332","3","4","2","5","1",5,"9","3","1"
"3333","3","4","1","7","1",5,"4","8","1"
"3334","3","5","1","5","2",5,"10","14","1"
"3335","2","6","1","7","2",7,"11","5","1"
"3336","3","5","1","4","1",8,"4","12","1"
"3337","3","4","2","6","2",5,"2","5","1"
"3338","2","5","1","3","2",10,"9","14","1"
"3339","4","3","2","5","1",1,"18","4","1"
"3340","3","5","1","5","1",6,"17","12","1"
"3341","1","5","1","5","2",3,"3","5","1"
"3342","3","4","1","7","2",4,"9","14","2"
"3343","4","4","2","7","1",5,"9","14","1"
"3344","3","3","2","5","2",1,"18","14","1"
"3345","2","4","1","5","2",5,"4","8","1"
"3346","3","3","1","5","1",4,"9","14","2"
"3347","3","4","2","7","1",5,"9","14","1"
"3348","3","3","1","5","1",1,"18","14","1"
"3349","3","5","1","5","1",5,"1","8","2"
"3350","2","3","1","7","1",4,"7","10","1"
"3351","3","4","1","7","1",5,"4","14","1"
"3352","3","3","1","5","2",4,"9","5","1"
"3353","3","2","1","7","2",1,"18","4","2"
"3354","3","5","1","7","1",5,"7","12","1"
"3355","4","4","2","5","2",1,"18","14","2"
"3356","3","4","1","7","1",4,"9","14","2"
"3357","2","3","1","5","1",1,"9","13","2"
"3358","2","5","1","7","1",8,"8","5","1"
"3359","3","3","2","7","1",1,"18","14","2"
"3360","2","4","1","5","1",8,"9","10","1"
"3361","4","4","1","5","2",4,"2","5","1"
"3362","3","4","1","5","1",5,"3","5","1"
"3363","1","4","1","7","2",1,"18","4","1"
"3364","2","4","1","5","2",5,"4","2","1"
"3365","4","4","1","5","2",5,"4","14","1"
"3366","2","5","1","5","1",5,"9","14","1"
"3367","3","5","1","7","1",5,"4","11","1"
"3368","3","4","1","7","1",5,"4","1","1"
"3369","3","4","1","6","2",5,"9","14","1"
"3370","3","3","1","6","1",1,"9","5","2"
"3371","2","4","1","7","1",5,"9","5","1"
"3372","1","2","1","1","1",1,"9","14","2"
"3373","2","3","1","5","1",4,"4","5","1"
"3374","4","5","1","6","1",5,"3","14","1"
"3375","3","3","1","5","1",4,"7","12","1"
"3376","4","4","1","5","1",5,"3","12","1"
"3377","2","3","1","6","1",2,"3","14","1"
"3378","2","2","1","6","1",1,"18","14","1"
"3379","4","4","2","7","1",1,"18","14","1"
"3380","4","4","1","5","1",4,"4","4","1"
"3381","3","5","1","7","2",5,"9","5","1"
"3382","3","4","1","7","2",4,"9","14","1"
"3383","3","3","1","6","1",1,"18","5","1"
"3384","2","4","1","6","2",5,"7","15","1"
"3385","2","3","2","6","1",1,"18","4","2"
"3386","3","5","1","5","1",5,"9","6","1"
"3387","2","2","1","5","2",1,"18","4","2"
"3388","2","4","1","5","2",5,"9","8","2"
"3389","2","4","1","7","2",7,"11","13","1"
"3390","1","3","1","2","1",1,"18","14","1"
"3391","2","6","1","6","2",7,"11","14","1"
"3392","2","4","1","5","1",5,"4","2","2"
"3393","2","3","1","5","1",4,"4","14","1"
"3394","1","5","1","7","1",5,"9","5","1"
"3395","2","4","1","7","1",5,"4","14","1"
"3396","3","3","1","5","2",4,"3","12","2"
"3397","4","4","1","5","1",5,"3","10","1"
"3398","3","3","2","6","1",1,"18","4","1"
"3399","3","4","1","5","1",4,"2","14","1"
"3400","2","4","1","6","1",5,"9","5","1"
"3401","4","4","1","5","1",4,"9","4","1"
"3402","3","4","2","7","1",4,"9","14","1"
"3403","3","3","1","5","1",1,"18","11","2"
"3404","2","4","1","6","2",1,"18","10","2"
"3405","2","4","1","7","2",4,"10","10","1"
"3406","7","5","1","7","1",1,"3","10","1"
"3407","3","4","1","6","2",5,"11","1","1"
"3408","1","2","1","1","1",1,"18","4","1"
"3409","3","5","2","7","1",3,"4","4","1"
"3410","2","5","1","5","1",5,"7","3","1"
"3411","1","4","1","7","2",5,"13","14","1"
"3412","3","4","1","5","1",5,"7","8","1"
"3413","3","4","1","7","1",6,"9","20","1"
"3414","3","4","1","5","1",4,"1","10","1"
"3415","2","3","1","7","1",1,"9","14","1"
"3416","3","5","1","6","1",5,"2","5","1"
"3417","3","4","1","6","1",4,"4","8","1"
"3418","2","4","1","7","1",1,"18","4","1"
"3419","2","2","1","5","1",1,"18","14","2"
"3420","2","4","1","6","2",5,"9","5","2"
"3421","2","5","1","5","2",5,"9","14","1"
"3422","1","5","1","2","1",5,"4","5","1"
"3423","4","6","2","7","2",4,"1","7","2"
"3424","3","5","1","5","2",6,"3","14","2"
"3425","2","4","1","5","2",4,"3","14","1"
"3426","4","5","1","5","1",5,"9","5","1"
"3427","2","3","1","6","1",1,"9","4","2"
"3428","2","4","2","5","1",8,"9","14","1"
"3429","3","3","1","7","1",1,"18","14","1"
"3430","3","3","1","7","1",1,"18","4","2"
"3431","1","5","1","6","1",6,"4","5","2"
"3432","2","4","1","6","1",5,"3","20","1"
"3433","2","4","1","6","1",6,"3","10","1"
"3434","2","3","1","5","1",4,"3","14","1"
"3435","3","4","1","5","2",5,"7","5","1"
"3436","2","3","1","5","1",1,"18","5","1"
"3437","3","5","1","7","1",5,"7","5","1"
"3438","3","4","1","7","1",5,"3","10","2"
"3439","2","4","1","7","2",10,"6","10","1"
"3440","6","6","1","7","1",5,"4","14","1"
"3441","3","5","1","7","2",5,"9","14","1"
"3442","3","4","1","5","2",5,"4","2","2"
"3443","1","4","1","5","1",6,"3","2","1"
"3444","3","4","1","7","1",5,"6","11","1"
"3445","5","4","1","2","1",1,"18","10","2"
"3446","5","4","1","7","2",4,"1","2","2"
"3447","3","3","1","7","1",1,"18","4","1"
"3448","4","4","1","5","1",5,"9","10","1"
"3449","3","3","1","7","1",4,"9","14","1"
"3450","2","4","1","7","1",8,"6","2","1"
"3451","2","5","1","7","2",10,"9","14","1"
"3452","4","4","1","5","1",1,"18","9","1"
"3453","1","3","1","1","2",5,"4","2","1"
"3454","2","6","1","7","2",8,"11","10","1"
"3455","1","2","2","6","2",1,"18","14","2"
"3456","4","4","1","5","2",5,"3","8","1"
"3457","2","4","1","7","1",4,"9","14","1"
"3458","3","3","1","5","1",1,"18","14","1"
"3459","1","5","1","7","1",5,"4","14","2"
"3460","2","5","1","5","1",6,"4","14","2"
"3461","2","4","1","7","1",6,"1","5","1"
"3462","3","4","1","5","1",5,"9","5","1"
"3463","3","3","1","7","1",4,"4","14","1"
"3464","3","3","1","7","1",1,"18","13","1"
"3465","2","3","1","6","2",3,"4","11","2"
"3466","2","4","1","7","1",4,"9","14","1"
"3467","2","4","1","7","1",5,"7","5","2"
"3468","2","4","1","1","1",3,"4","2","1"
"3469","2","5","1","7","1",5,"4","2","2"
"3470","3","3","1","7","2",4,"3","5","1"
"3471","2","3","1","5","1",1,"18","14","1"
"3472","2","4","1","3","1",5,"9","20","1"
"3473","2","4","1","6","2",5,"4","2","1"
"3474","3","5","2","7","2",5,"4","5","1"
"3475","3","3","1","5","1",5,"9","14","1"
"3476","3","3","1","6","2",2,"9","14","1"
"3477","3","3","1","5","1",1,"9","5","1"
"3478","5","4","1","6","1",1,"18","14","1"
"3479","2","2","1","6","1",1,"18","14","1"
"3480","3","4","1","5","2",6,"3","5","1"
"3481","2","3","2","6","1",6,"3","14","1"
"3482","4","3","2","7","1",1,"18","14","1"
"3483","3","6","1","6","2",7,"11","7","2"
"3484","2","4","2","1","2",5,"19","5","2"
"3485","1","5","1","7","1",9,"9","5","1"
"3486","3","3","1","6","1",1,"18","4","1"
"3487","2","3","1","7","1",1,"18","14","1"
"3488","2","4","2","5","2",5,"9","20","1"
"3489","2","5","1","3","1",6,"7","10","2"
"3490","2","3","1","5","2",4,"9","14","1"
"3491","3","3","1","7","1",2,"4","5","1"
"3492","2","5","1","7","2",5,"6","14","2"
"3493","2","2","1","7","2",1,"18","3","2"
"3494","2","3","1","7","1",1,"1","5","1"
"3495","5","4","1","5","1",1,"1","4","1"
"3496","1","3","1","3","1",1,"9","14","1"
"3497","2","3","1","5","1",1,"18","14","1"
"3498","2","3","1","7","2",1,"18","4","1"
"3499","3","3","2","6","2",1,"18","4","1"
"3500","4","4","1","5","1",4,"9","14","2"
"3501","4","4","1","5","1",4,"2","7","2"
"3502","3","5","1","7","2",5,"9","5","1"
"3503","4","5","2","5","1",5,"4","14","1"
"3504","3","3","1","5","1",4,"9","2","1"
"3505","2","4","1","7","1",5,"17","5","1"
"3506","4","3","2","6","2",1,"18","14","1"
"3507","2","3","1","3","1",1,"18","4","1"
"3508","4","6","1","5","1",1,"18","4","2"
"3509","2","3","1","5","1",1,"1","14","1"
"3510","3","4","1","5","1",5,"9","14","1"
"3511","2","3","1","7","1",1,"18","14","1"
"3512","3","4","1","7","1",5,"9","4","1"
"3513","3","4","2","5","1",5,"3","10","2"
"3514","3","3","2","3","1",1,"18","14","1"
"3515","3","3","1","7","1",1,"1","5","1"
"3516","4","5","1","5","2",10,"9","12","1"
"3517","2","4","1","7","2",5,"3","13","2"
"3518","1","4","2","7","1",4,"4","14","1"
"3519","2","5","1","5","2",6,"7","9","1"
"3520","3","3","2","3","1",1,"18","14","1"
"3521","3","4","1","5","1",5,"3","1","1"
"3522","3","4","1","5","1",5,"9","3","1"
"3523","3","4","2","5","1",9,"9","10","1"
"3524","3","6","1","7","1",5,"11","12","1"
"3525","3","3","1","1","1",1,"18","6","1"
"3526","2","3","1","2","1",1,"18","5","2"
"3527","1","4","1","5","2",9,"11","14","2"
"3528","3","3","1","5","2",1,"18","4","2"
"3529","2","3","1","6","1",1,"18","14","1"
"3530","2","2","1","7","1",1,"18","4","1"
"3531","2","3","1","2","1",3,"4","14","1"
"3532","2","5","1","2","1",3,"3","5","1"
"3533","2","6","1","5","1",5,"9","5","1"
"3534","2","5","1","5","1",5,"4","9","2"
"3535","2","6","1","5","1",4,"3","9","1"
"3536","3","4","1","7","1",4,"5","5","2"
"3537","2","3","1","5","1",1,"18","4","2"
"3538","2","3","1","5","1",10,"9","14","1"
"3539","2","4","1","3","1",5,"14","10","1"
"3540","2","3","1","5","1",4,"9","10","1"
"3541","2","6","1","5","2",6,"11","10","2"
"3542","4","6","1","7","1",5,"3","14","1"
"3543","3","4","1","6","2",1,"19","14","1"
"3544","1","4","1","7","1",5,"9","14","1"
"3545","4","4","1","7","2",6,"9","14","1"
"3546","3","4","2","7","1",2,"9","14","1"
"3547","2","4","1","7","1",5,"4","20","1"
"3548","3","3","1","7","1",1,"9","5","1"
"3549","3","4","1","7","1",7,"3","14","1"
"3550","4","4","3","6","1",5,"3","5","1"
"3551","2","3","1","3","1",1,"18","14","2"
"3552","2","4","1","7","2",5,"9","5","1"
"3553","3","3","1","5","1",1,"18","14","1"
"3554","3","4","1","5","1",5,"4","7","1"
"3555","3","3","1","3","2",1,"18","14","1"
"3556","4","4","1","7","1",5,"4","14","1"
"3557","2","2","1","1","2",1,"18","4","2"
"3558","2","3","1","2","2",1,"18","14","2"
"3559","3","4","1","7","1",7,"11","2","2"
"3560","3","5","2","7","1",6,"9","14","2"
"3561","3","4","1","7","1",5,"4","14","1"
"3562","2","2","1","1","2",1,"18","4","1"
"3563","3","4","1","2","1",5,"9","14","1"
"3564","2","5","1","6","2",7,"9","5","1"
"3565","3","3","1","7","1",4,"9","5","1"
"3566","2","4","1","7","1",5,"4","14","1"
"3567","2","3","1","7","1",5,"9","14","1"
"3568","2","5","1","5","1",5,"19","8","1"
"3569","3","4","2","7","1",8,"1","14","1"
"3570","4","4","1","5","1",6,"10","8","1"
"3571","4","3","1","6","2",1,"18","6","2"
"3572","2","4","1","6","2",5,"9","14","1"
"3573","2","3","2","7","1",1,"18","4","2"
"3574","2","3","1","5","1",1,"18","14","1"
"3575","2","3","1","7","2",1,"18","4","1"
"3576","3","4","2","7","1",5,"9","13","1"
"3577","3","3","1","7","1",1,"18","14","1"
"3578","3","3","1","7","1",5,"7","10","1"
"3579","3","4","1","7","1",5,"3","14","1"
"3580","3","2","1","6","1",1,"18","4","1"
"3581","3","4","1","7","1",5,"9","2","1"
"3582","3","3","1","5","1",4,"3","2","1"
"3583","3","3","1","6","2",4,"4","8","1"
"3584","2","4","1","7","2",5,"17","14","1"
"3585","4","4","1","5","1",5,"4","8","1"
"3586","3","3","1","7","1",4,"9","10","1"
"3587","2","4","1","7","1",8,"11","13","1"
"3588","2","3","1","7","1",5,"9","14","1"
"3589","3","3","1","3","1",1,"7","14","1"
"3590","3","4","1","6","1",5,"2","10","1"
"3591","2","3","1","3","1",5,"4","14","1"
"3592","2","6","1","2","2",5,"3","5","1"
"3593","3","4","1","2","1",5,"2","14","1"
"3594","2","3","1","5","2",5,"13","14","1"
"3595","2","4","2","7","2",5,"9","2","1"
"3596","2","4","1","7","1",5,"3","5","1"
"3597","4","3","2","6","2",2,"5","14","1"
"3598","3","5","1","6","1",8,"4","5","1"
"3599","1","3","1","7","1",5,"9","14","2"
"3600","3","4","1","5","1",4,"9","10","1"
"3601","3","4","1","2","2",8,"3","12","1"
"3602","2","4","1","7","1",5,"4","5","1"
"3603","3","3","2","5","2",1,"18","4","1"
"3604","4","4","1","7","1",5,"3","14","1"
"3605","4","3","2","7","2",1,"18","14","2"
"3606","4","4","1","3","1",3,"4","10","1"
"3607","3","3","1","5","1",1,"4","14","1"
"3608","3","5","1","2","1",5,"9","12","1"
"3609","3","3","1","7","1",1,"3","11","1"
"3610","2","3","1","7","1",1,"18","14","1"
"3611","1","5","1","7","2",8,"5","5","2"
"3612","2","3","2","5","2",5,"3","10","1"
"3613","2","4","1","6","1",5,"9","15","1"
"3614","3","3","1","5","1",5,"9","5","1"
"3615","4","5","1","5","2",5,"4","14","1"
"3616","2","4","1","7","2",5,"4","10","1"
"3617","2","3","1","7","1",4,"9","14","1"
"3618","2","4","1","7","2",8,"11","14","1"
"3619","3","5","1","5","2",5,"9","2","1"
"3620","2","4","2","7","1",8,"9","14","1"
"3621","2","3","1","1","1",5,"7","14","1"
"3622","3","4","2","7","1",3,"9","10","1"
"3623","3","4","1","7","1",3,"4","2","2"
"3624","2","3","1","5","1",1,"18","14","1"
"3625","4","4","1","6","1",5,"11","14","1"
"3626","3","4","2","7","2",5,"3","14","1"
"3627","2","3","1","6","1",1,"7","10","1"
"3628","2","4","1","5","2",5,"3","14","1"
"3629","5","4","1","2","2",5,"2","5","1"
"3630","6","4","1","5","1",4,"3","10","1"
"3631","2","4","1","5","1",5,"4","2","1"
"3632","2","5","1","6","1",5,"9","14","1"
"3633","2","3","1","3","2",1,"9","10","1"
"3634","4","4","2","6","1",4,"3","2","1"
"3635","2","5","1","6","1",9,"9","10","1"
"3636","1","4","1","7","2",6,"9","10","1"
"3637","3","3","1","6","2",1,"11","10","1"
"3638","3","4","1","5","2",5,"3","10","1"
"3639","2","4","1","7","1",5,"4","3","1"
"3640","3","3","1","6","1",4,"2","14","2"
"3641","5","4","2","5","2",4,"7","2","1"
"3642","2","3","1","7","2",1,"18","11","1"
"3643","1","4","1","7","2",3,"3","4","1"
"3644","3","3","1","6","1",5,"4","14","1"
"3645","4","4","1","5","1",1,"18","11","1"
"3646","5","4","1","7","2",4,"3","14","1"
"3647","4","4","2","7","1",4,"2","4","1"
"3648","2","3","1","5","1",4,"3","14","1"
"3649","3","4","1","7","2",5,"9","14","1"
"3650","4","6","1","2","1",5,"9","14","1"
"3651","3","3","1","5","1",5,"17","13","1"
"3652","3","3","2","7","1",1,"18","4","1"
"3653","2","3","1","5","2",1,"18","14","2"
"3654","3","5","1","7","1",5,"4","14","1"
"3655","2","4","1","5","1",5,"9","14","1"
"3656","2","3","1","7","1",4,"4","14","1"
"3657","2","3","1","2","1",1,"18","14","1"
"3658","3","4","1","5","1",5,"4","10","1"
"3659","4","3","1","5","2",4,"4","4","1"
"3660","4","4","1","5","1",5,"3","5","2"
"3661","3","3","2","5","2",1,"18","14","1"
"3662","3","3","1","5","1",2,"4","14","1"
"3663","3","3","1","3","1",4,"6","14","1"
"3664","4","4","1","6","1",5,"3","14","1"
"3665","3","4","1","7","1",4,"9","5","1"
"3666","4","4","1","5","1",5,"3","14","1"
"3667","4","4","1","7","1",5,"9","5","1"
"3668","3","3","2","5","1",1,"3","4","1"
"3669","3","3","1","7","1",1,"18","4","1"
"3670","3","4","1","5","1",4,"1","5","2"
"3671","3","3","1","6","1",4,"10","14","1"
"3672","3","4","1","6","2",5,"4","14","1"
"3673","2","3","1","3","1",5,"4","5","2"
"3674","3","4","1","5","1",4,"3","14","1"
"3675","4","4","1","5","2",4,"9","14","1"
"3676","3","3","1","5","1",2,"9","13","1"
"3677","2","2","1","6","1",1,"18","11","1"
"3678","2","4","2","7","1",7,"11","5","1"
"3679","3","4","1","6","1",5,"4","5","1"
"3680","3","5","1","5","1",5,"11","12","1"
"3681","4","4","1","7","2",4,"19","2","2"
"3682","3","4","1","5","2",5,"4","14","1"
"3683","3","4","1","7","1",5,"4","14","1"
"3684","3","3","1","7","1",1,"18","14","2"
"3685","3","3","1","6","1",1,"6","10","1"
"3686","3","3","1","6","2",1,"18","14","2"
"3687","3","3","1","6","1",1,"6","14","1"
"3688","3","3","2","7","1",1,"7","14","1"
"3689","3","3","1","5","1",1,"1","14","2"
"3690","3","5","1","5","2",5,"4","5","1"
"3691","2","4","1","5","1",5,"9","12","1"
"3692","3","3","1","6","1",1,"18","4","1"
"3693","2","5","1","7","1",5,"9","1","1"
"3694","4","4","2","5","1",5,"4","14","2"
"3695","3","5","1","7","1",5,"2","14","1"
"3696","3","3","1","6","1",1,"7","11","1"
"3697","4","4","1","2","1",4,"3","5","1"
"3698","1","4","1","6","1",4,"7","5","1"
"3699","3","3","1","6","1",1,"4","14","2"
"3700","3","4","2","6","1",4,"3","14","2"
"3701","3","5","1","7","1",5,"4","2","1"
"3702","3","4","1","5","1",5,"4","1","1"
"3703","3","4","1","7","1",5,"6","14","1"
"3704","3","4","1","6","1",4,"3","5","2"
"3705","3","3","1","5","1",1,"18","3","1"
"3706","2","3","1","6","1",1,"1","14","2"
"3707","4","4","1","7","1",5,"3","9","1"
"3708","3","4","1","5","1",5,"9","5","1"
"3709","3","3","1","7","1",3,"8","14","1"
"3710","2","6","1","5","2",5,"4","12","1"
"3711","3","4","1","6","1",7,"11","2","1"
"3712","4","4","1","7","1",5,"9","10","2"
"3713","4","5","1","7","1",8,"9","7","2"
"3714","2","4","1","7","2",5,"4","16","1"
"3715","3","3","1","5","1",1,"18","14","1"
"3716","3","4","2","6","1",4,"7","14","1"
"3717","4","4","1","7","2",5,"9","5","1"
"3718","3","3","2","5","1",1,"2","14","1"
"3719","3","4","2","7","1",4,"9","14","1"
"3720","3","4","1","7","2",5,"4","9","1"
"3721","4","4","2","5","1",4,"9","7","1"
"3722","4","5","1","5","2",9,"4","9","1"
"3723","3","4","2","5","2",4,"9","10","1"
"3724","3","3","1","7","2",1,"6","14","1"
"3725","5","6","1","4","1",8,"11","5","1"
"3726","2","3","1","7","1",1,"18","4","1"
"3727","3","3","2","2","1",1,"18","4","1"
"3728","3","3","1","5","1",1,"18","11","1"
"3729","3","3","2","5","1",1,"18","14","2"
"3730","3","5","1","5","1",8,"11","14","1"
"3731","4","3","2","5","1",2,"4","14","1"
"3732","2","3","1","7","1",7,"11","14","1"
"3733","3","3","1","3","2",1,"18","14","1"
"3734","3","4","1","5","1",5,"4","14","2"
"3735","3","4","2","7","1",5,"9","5","1"
"3736","3","3","1","5","1",1,"18","3","1"
"3737","2","3","1","3","1",1,"18","4","1"
"3738","3","3","2","7","1",1,"18","14","1"
"3739","2","5","1","7","2",7,"11","12","1"
"3740","3","4","1","6","1",5,"4","5","1"
"3741","3","4","1","7","1",10,"11","14","1"
"3742","2","3","1","5","1",5,"9","14","1"
"3743","3","3","2","7","1",1,"4","11","1"
"3744","3","3","1","5","1",1,"18","4","1"
"3745","1","4","1","6","1",5,"9","14","1"
"3746","3","3","1","5","1",4,"3","5","1"
"3747","4","4","1","6","1",7,"11","14","1"
"3748","2","4","1","7","2",5,"7","14","2"
"3749","4","5","1","7","1",6,"9","1","1"
"3750","3","3","1","5","2",4,"7","8","2"
"3751","3","4","1","6","1",5,"6","14","2"
"3752","3","4","1","6","1",5,"9","14","1"
"3753","3","3","1","7","2",5,"4","7","2"
"3754","2","3","1","5","1",5,"10","1","1"
"3755","3","4","1","6","1",5,"9","1","1"
"3756","3","3","1","7","1",1,"18","14","1"
"3757","3","4","1","5","2",4,"3","4","1"
"3758","3","3","1","3","1",1,"18","3","1"
"3759","3","3","1","3","1",1,"18","14","2"
"3760","3","4","1","5","1",5,"7","12","2"
"3761","4","4","2","2","2",4,"5","5","2"
"3762","4","4","1","7","2",4,"9","1","1"
"3763","3","3","1","3","1",1,"2","14","2"
"3764","3","4","1","7","1",5,"9","13","1"
"3765","1","4","1","5","1",5,"9","14","1"
"3766","5","4","1","5","2",6,"9","14","1"
"3767","3","3","1","5","1",4,"1","5","1"
"3768","3","4","1","6","1",5,"17","12","1"
"3769","4","4","1","6","1",5,"7","2","2"
"3770","4","4","1","5","1",4,"1","14","1"
"3771","4","4","1","6","1",4,"4","14","1"
"3772","2","3","1","7","1",1,"9","14","1"
